Title,Genres,Anime_Rank,Anime_Popularity,Anime_Score,Episodes,Episode_length,Stream_type,Start date,End date,Anime_Members,Manga_Score,Manga_Rank,Manga_Popularity,Manga_Members,Manga_Chapters,Manga_Published,Manga_Demographics,Manga_Serialization,Manga_Author,Manga
Shounen Maid,"Comedy,Slice of Life",2544,2060,7.29,12,24 min. per ep.,TV ,Apr 2016 , Jul 2016,85829,7.21,5842.0,6592.0,2838.0,62,"Mar  12, 2008 to Mar  1, 2017",['Shoujo'],Comic B's-LOG,Ototachibana (Story & Art),True
Nijiiro Days,"Comedy,Romance,Slice of Life",2535,932,7.29,24,13 min. per ep.,TV ,Jan 2016 , Jun 2016,234640,7.96,814.0,414.0,39936.0,80,"Dec  1, 2011 to May  11, 2018",['Shoujo'],Bessatsu Margaret,"Mizuno, Minami (Story & Art)",True
Papa no Iukoto wo Kikinasai!,"Comedy,Romance,Slice of Life",2559,1060,7.28,12,23 min. per ep.,TV ,Jan 2012 , Mar 2012,196221,7.66,1889.0,6167.0,3046.0,144,"Dec  30, 2009 to Mar  25, 2015",[],,"Nakajima, Yuka (Art), Matsu, Tomohiro (Story)",True
Mahouka Koukou no Rettousei: Raihousha-hen,"Action,Romance,Sci-Fi,Supernatural",2525,654,7.29,13,23 min. per ep.,TV ,Oct 2020 , Dec 2020,361259,7.68,1774.0,4897.0,3945.0,44,"Dec  18, 2015 to Jun  18, 2019",[],GFantasy,"Majiko! (Art), Satou, Tsutomu (Story)",True
Kannagi,"Comedy,Supernatural",2518,1232,7.29,13,23 min. per ep.,TV ,Oct 2008 , Dec 2008,170945,7.39,3831.0,2175.0,8917.0,84,"Dec  9, 2005 to Jul  27, 2017",['Shounen'],Comic REX,"Takenashi, Eri (Story & Art)",True
Hatsukoi Limited.,"Comedy,Romance",2514,1808,7.29,12,24 min. per ep.,TV ,Apr 2009 , Jun 2009,102325,7.38,3854.0,1271.0,14720.0,33,"Oct  1, 2007 to May  26, 2008",['Shounen'],Shounen Jump (Weekly),"Kawashita, Mizuki (Story & Art)",True
Mai-Otome,"Comedy,Drama,Fantasy",2526,2677,7.29,26,24 min. per ep.,TV ,Oct 2005 , Mar 2006,52045,7.22,5636.0,5303.0,3609.0,44,Aug  2005 to  2006,[],,"Satou, Kenetsu (Story & Art), Yoshino, Hiroyuki (Story)",True
Hanamaru Youchien,"Comedy,Slice of Life",2513,1980,7.29,12,24 min. per ep.,TV ,Jan 2010 , Mar 2010,95345,7.46,3189.0,5353.0,3570.0,102,"Sep  1, 2006 to Oct  21, 2011",['Seinen'],Young Gangan,Yuuto (Story & Art),True
Air,"Drama,Romance,Slice of Life,Supernatural",2495,693,7.29,12,24 min. per ep.,TV ,Jan 2005 , Mar 2005,300185,7.06,7820.0,3555.0,5583.0,18,"Aug  10, 2004 to Feb  10, 2006",[],Comptiq,"Katsura, Yukimaru (Story & Art), Key (Story)",True
Fate/stay night,"Action,Fantasy,Romance,Supernatural",2510,148,7.29,24,24 min. per ep.,TV ,Jan 2006 , Jun 2006,948637,7.55,2547.0,991.0,17895.0,87,"Dec  26, 2005 to Oct  26, 2012",['Shounen'],Shounen Ace,"Type-Moon (Story), Nishiwaki, Datto (Art), Nasu, Kinoko (Story)",True
Hige wo Soru. Soshite Joshikousei wo Hirou.,"Drama,Romance",2482,363,7.3,13,23 min. per ep.,TV ,Apr 2021 , Jun 2021,615130,7.66,1905.0,1505.0,12771.0,82,"Feb  1, 2018 to Jun  1, 2021",[],,"booota (Art), Shimesaba (Story)",True
Honoo no Toukyuuji: Dodge Danpei,"Comedy,Sports",2486,7546,7.3,47,25 min. per ep.,TV ,Oct 1991 , Sep 1992,5790,7.61,2154.0,28316.0,290.0,Unknown,1989 to  1995,['Kids'],CoroCoro Comic,"Koshita, Tetsuhiro (Story & Art)",True
Gaikotsu Shotenin Honda-san,"Comedy,Slice of Life",2476,1703,7.3,12,11 min. per ep.,TV ,Oct 2018 , Dec 2018,119640,7.07,7603.0,4655.0,4167.0,34,"Aug  27, 2015 to Mar  22, 2019",[],Gene pixiv,Honda (Story & Art),True
Bokutachi wa Benkyou ga Dekinai,"Comedy,Romance",2467,493,7.3,13,23 min. per ep.,TV ,Apr 2019 , Jun 2019,443734,7.66,1920.0,177.0,82049.0,187,"Feb  6, 2017 to Dec  21, 2020",['Shounen'],Shounen Jump (Weekly),"Tsutsui, Taishi (Story & Art)",True
Kanojo to Kanojo no Neko,"Drama,Romance,Slice of Life",2489,1844,7.3,1,4 min.,OVA ,Apr 2002 , Apr 2002,99479,7.35,4148.0,1447.0,13222.0,4,"Feb  25, 2016 to May  25, 2016",['Seinen'],Afternoon,"Shinkai, Makoto (Story), Yamaguchi, Tsubasa (Story & Art)",True
Blend S,"Comedy,Slice of Life",2467,291,7.3,12,23 min. per ep.,TV ,Oct 2017 , Dec 2017,665446,7.25,5363.0,2365.0,8269.0,Unknown,"Aug  28, 2013 to Apr  28, 2022",[],Manga Time Kirara Carat,"Nakayama, Miyuki (Story & Art)",True
Sankarea,"Comedy,Horror,Romance,Supernatural,Ecchi",2447,321,7.3,12,24 min. per ep.,TV ,Apr 2012 , Jun 2012,620859,7.66,1888.0,181.0,81215.0,59,"Dec  9, 2009 to Nov  8, 2014",['Shounen'],Bessatsu Shounen Magazine,"Hattori, Mitsuru (Story & Art)",True
Rokka no Yuusha,"Action,Adventure,Fantasy,Mystery",2446,304,7.3,12,24 min. per ep.,TV ,Jul 2015 , Sep 2015,638403,8.24,365.0,1337.0,14182.0,46,"Aug  25, 2011 to Jul  24, 2015",[],,"Yamagata, Ishio (Story), Terui (Art)",True
"Omoi, Omoware, Furi, Furare","Drama,Romance",2439,2402,7.3,1,1 hr. 42 min.,Movie ,Sep 2020 , Sep 2020,79578,7.75,1457.0,573.0,29762.0,48,"Jun  13, 2015 to May  13, 2019",['Shoujo'],Bessatsu Margaret,"Sakisaka, Io (Story & Art)",True
Trinity Blood,"Action,Supernatural",2458,1119,7.3,24,24 min. per ep.,TV ,Apr 2005 , Oct 2005,186526,7.8,1286.0,1007.0,17623.0,89,"Aug  23, 2003 to Apr  24, 2018",['Shoujo'],Asuka,"Sunao, Yoshida (Story), Kyuujou, Kiyo (Art)",True
Watashi ni Tenshi ga Maiorita!,"Comedy,Girls Love,Slice of Life",2428,1092,7.31,12,23 min. per ep.,TV ,Jan 2019 , Mar 2019,204969,7.48,3034.0,3584.0,5533.0,Unknown,"Nov  18, 2016 to ?",[],Comic Yuri Hime,"Mukunoki, Nanatsu (Story & Art)",True
Aa! Megami-sama!,"Comedy,Romance,Supernatural",2465,2638,7.3,5,30 min. per ep.,OVA ,Feb 1993 , May 1994,54949,7.59,2298.0,1016.0,17526.0,308,"Aug  25, 1988 to Apr  25, 2014",['Seinen'],Afternoon,"Fujishima, Kousuke (Story & Art)",True
Sousei no Onmyouji,"Action,Fantasy,Romance,Supernatural",2418,391,7.31,50,24 min. per ep.,TV ,Apr 2016 , Mar 2017,517557,7.89,1001.0,325.0,48691.0,Unknown,"Nov  2, 2013 to ?",['Shounen'],Jump SQ.,"Sukeno, Yoshiaki (Story & Art)",True
Kamisama no Inai Nichiyoubi,"Adventure,Fantasy,Mystery",2404,943,7.31,12,23 min. per ep.,TV ,Jul 2013 , Sep 2013,222866,7.59,2280.0,8752.0,1995.0,45,"Jan  20, 2010 to May  20, 2014",[],,"Irie, Kimihito (Story), Shino (Art)",True
Peace Maker Kurogane,"Action,Comedy",2415,2524,7.31,24,24 min. per ep.,TV ,Oct 2003 , Mar 2004,58664,7.72,1600.0,3744.0,5311.0,Unknown,"Feb  28, 2002 to ?",['Shounen'],Comic Blade,"Chrono, Nanae (Story & Art)",True
Danna ga Nani wo Itteiru ka Wakaranai Ken,"Comedy,Romance,Slice of Life",2392,590,7.31,13,3 min. per ep.,TV ,Oct 2014 , Dec 2014,354947,7.2,5964.0,3319.0,6028.0,52,"Dec  27, 2011 to Aug  4, 2015",[],,Cool-kyou Shinja (Story & Art),True
Btooom!,"Action,Sci-Fi",2391,172,7.31,12,24 min. per ep.,TV ,Oct 2012 , Dec 2012,863713,7.5,2859.0,184.0,79941.0,125,"Jul  3, 2009 to Aug  9, 2018",['Seinen'],Comic@Bunch,"Inoue, Junya (Story & Art)",True
Imouto sae Ireba Ii.,"Comedy,Romance",2403,653,7.31,12,23 min. per ep.,TV ,Oct 2017 , Dec 2017,343408,8.04,672.0,1970.0,9681.0,206,"Mar  18, 2015 to Feb  18, 2020",[],,"Hirasaka, Yomi (Story), Kantoku (Art)",True
Maria-sama ga Miteru,"Drama,Girls Love,Romance,Slice of Life",2408,2364,7.31,13,24 min. per ep.,TV ,Jan 2004 , Apr 2004,71248,7.76,1430.0,8767.0,1989.0,306,"Apr  24, 1998 to Apr  28, 2012",[],,"Konno, Oyuki (Story), Hibiki, Reine (Art)",True
Bamboo Blade,"Comedy,Sports",2370,1944,7.32,26,24 min. per ep.,TV ,Oct 2007 , Apr 2008,89278,7.34,4295.0,2465.0,7978.0,107,"Dec  3, 2004 to Sep  3, 2010",['Seinen'],Young Gangan,"Totsuka, Masahiro (Story), Igarashi, Aguri (Art)",True
Busou Renkin,"Action,Comedy,Fantasy,Supernatural",2372,1181,7.32,26,24 min. per ep.,TV ,Oct 2006 , Mar 2007,173658,7.26,5185.0,1073.0,16852.0,83,"Jun  23, 2003 to Apr  25, 2006",['Shounen'],Shounen Jump (Weekly),"Watsuki, Nobuhiro (Story & Art)",True
Speed Grapher,"Action,Mystery",2359,1680,7.32,24,23 min. per ep.,TV ,Apr 2005 , Sep 2005,115540,6.93,9622.0,11073.0,1460.0,17,Sep  2005 to Sep  2006,[],Dengeki Comic Gao!,"Gonzo (Story), Tomozo (Art)",True
Zettai Karen Children,"Action,Comedy,Supernatural",2365,2836,7.32,51,24 min. per ep.,TV ,Apr 2008 , Mar 2009,47221,7.69,1751.0,2373.0,8248.0,622,"Aug  25, 2005 to Jul  14, 2021",['Shounen'],Shounen Sunday,"Shiina, Takashi (Story & Art)",True
Shinrei Tantei Yakumo,"Horror,Mystery,Supernatural",2353,1453,7.32,13,24 min. per ep.,TV ,Oct 2010 , Dec 2010,134422,7.95,848.0,898.0,19572.0,65,"Jun  24, 2009 to Jun  24, 2016",['Shoujo'],Asuka,"Kaminaga, Manabu (Story), Oda, Suzuka (Art)",True
Robotics;Notes,"Drama,Mystery,Sci-Fi",2326,1136,7.33,22,23 min. per ep.,TV ,Oct 2012 , Mar 2013,180097,6.97,9174.0,9911.0,1708.0,31,"Jan  30, 2012 to Jul  30, 2014",['Shounen'],Comic Blade,"Asakawa, Keiji (Story & Art), 5pb. (Story)",True
Captain Tsubasa,"Action,Sports",2373,2047,7.32,128,24 min. per ep.,TV ,Oct 1983 , Mar 1986,87684,7.52,2742.0,2944.0,6749.0,114,"Mar  31, 1981 to Apr  26, 1988",['Shounen'],Shounen Jump (Weekly),"Takahashi, Yoichi (Story & Art)",True
Nanbaka,"Action,Comedy,Drama",2317,655,7.33,13,23 min. per ep.,TV ,Oct 2016 , Dec 2016,337473,7.8,1272.0,2433.0,8066.0,423,"Oct  13, 2013 to Jun  25, 2022",[],comico,"Futamata, Shou (Story & Art)",True
Ore wo Suki nano wa Omae dake ka yo,"Comedy,Romance",2320,478,7.33,12,23 min. per ep.,TV ,Oct 2019 , Dec 2019,461928,7.42,3556.0,4656.0,4166.0,Unknown,"Feb  10, 2016 to Jan  8, 2022",[],,"Buriki (Art), Rakuda (Story)",True
Love Lab,"Comedy,Romance",2312,1031,7.33,13,24 min. per ep.,TV ,Jul 2013 , Sep 2013,203297,7.74,1512.0,3922.0,5053.0,197,"Oct  2, 2006 to Oct  21, 2019",[],Manga Time Special,"Miyahara, Ruri (Story & Art)",True
Hanayamata,"Comedy,Slice of Life",2307,1691,7.33,12,24 min. per ep.,TV ,Jul 2014 , Sep 2014,111803,7.25,5316.0,6351.0,2957.0,77,"Apr  23, 2011 to Feb  24, 2018",[],Manga Time Kirara Forward,"Hamayumiba, Sou (Story & Art)",True
Edens Zero,"Adventure,Comedy,Fantasy,Sci-Fi",2304,1015,7.33,25,23 min. per ep.,TV ,Apr 2021 , Oct 2021,257045,7.14,6734.0,456.0,36795.0,Unknown,"Jun  27, 2018 to ?",['Shounen'],Shounen Magazine (Weekly),"Mashima, Hiro (Story & Art)",True
Sewayaki Kitsune no Senko-san,"Comedy,Romance,Slice of Life,Supernatural",2264,619,7.34,12,23 min. per ep.,TV ,Apr 2019 , Jun 2019,356805,7.84,1162.0,637.0,27319.0,Unknown,"Oct  6, 2017 to ?",[],Comic Newtype,Rimukoro (Story & Art),True
Nakitai Watashi wa Neko wo Kaburu,"Comedy,Drama,Romance,Supernatural",2257,562,7.34,1,1 hr. 44 min.,Movie ,Jun 2020 , Jun 2020,440683,7.55,2575.0,13403.0,1119.0,13,"May  15, 2020 to Mar  12, 2021",[],Comic Newtype,"Kuromaru, Kyousuke (Story & Art)",True
Shin Getter Robo,"Action,Adventure,Horror,Sci-Fi",2243,5696,7.35,13,24 min. per ep.,OVA ,Apr 2004 , Sep 2004,11266,7.77,1394.0,6878.0,2691.0,9,1996 to  1999,[],,"Nagai, Go (Story), Ishikawa, Ken (Story & Art)",True
Shakugan no Shana S,"Action,Drama,Fantasy,Romance,Supernatural",2242,2006,7.35,4,28 min. per ep.,OVA ,Oct 2009 , Sep 2010,85151,7.48,3053.0,22577.0,467.0,32,"Jun  10, 2006 to Nov  9, 2012",[],,"Itou, Noizi (Art), Takahashi, Yashichiro (Story)",True
Sabage-bu!,"Action,Comedy",2238,1322,7.35,12,23 min. per ep.,TV ,Jul 2014 , Sep 2014,157374,7.11,7032.0,9000.0,1919.0,126,"Dec  1, 2010 to Dec  1, 2016",['Shoujo'],Nakayoshi,"Matsumoto, Hidekichi (Story & Art)",True
Ristorante Paradiso,"Drama,Gourmet,Romance,Slice of Life",2262,2878,7.34,11,22 min. per ep.,TV ,Apr 2009 , Jun 2009,47821,7.12,6954.0,6086.0,3087.0,7,"May  7, 2005 to Mar  7, 2006",[],Manga Erotics F,"Ono, Natsume (Story & Art)",True
Rekka no Honoo,"Action,Adventure",2237,2361,7.35,42,23 min. per ep.,TV ,Jul 1997 , Jul 1998,68106,7.73,1540.0,1261.0,14798.0,330,"Mar  22, 1995 to Oct  30, 2002",['Shounen'],Shounen Sunday,"Anzai, Nobuyuki (Story & Art)",True
Nami yo Kiitekure,"Comedy,Drama,Romance",2229,2081,7.35,12,24 min. per ep.,TV ,Apr 2020 , Jun 2020,86123,7.45,3271.0,3501.0,5686.0,Unknown,"Jul  25, 2014 to ?",['Seinen'],Afternoon,"Samura, Hiroaki (Story & Art)",True
Glass no Kamen,"Drama,Romance",2217,6019,7.35,23,24 min. per ep.,TV ,Apr 1984 , Sep 1984,9726,8.47,162.0,1708.0,11292.0,Unknown,"Jan  1976 to May  26, 2012",['Shoujo'],Bessatsu Hana to Yume,"Miuchi, Suzue (Story & Art)",True
High School DxD,"Comedy,Romance,Ecchi",2219,80,7.35,12,24 min. per ep.,TV ,Jan 2012 , Mar 2012,1438426,8.19,428.0,504.0,33566.0,240,"Sep  20, 2008 to Mar  20, 2018",[],,"Ishibumi, Ichiei (Story), Miyama-Zero (Art)",True
Kure-nai,"Comedy,Drama",2225,1924,7.35,12,25 min. per ep.,TV ,Apr 2008 , Jun 2008,90625,7.47,3121.0,1497.0,12838.0,55,"Nov  2, 2007 to Jun  4, 2012",['Shounen'],Jump SQ.,"Katayama, Kentarou (Story), Yamamoto, Yamato (Art), Furuya, Daisuke (Story)",True
Bartender,"Drama,Gourmet,Slice of Life",2211,1992,7.35,11,23 min. per ep.,TV ,Oct 2006 , Dec 2006,97962,7.94,874.0,1084.0,16687.0,167,"Dec  3, 2004 to Dec  21, 2011",['Seinen'],Super Jump,"Nagatomo, Kenji (Art), Jou, Araki (Story)",True
Yuyushiki,"Comedy,Slice of Life",2172,1754,7.37,12,23 min. per ep.,TV ,Apr 2013 , Jun 2013,109677,7.51,2829.0,6729.0,2766.0,Unknown,"Jan  9, 2008 to ?",[],Manga Time Kirara,"Mikami, Komata (Story & Art)",True
Yuuki Yuuna wa Yuusha de Aru,"Drama,Fantasy,Slice of Life",2171,1340,7.37,12,24 min. per ep.,TV ,Oct 2014 , Dec 2014,156323,7.44,3329.0,6503.0,2885.0,30,"Dec  26, 2014 to Aug  30, 2018",[],Dengeki G's Comic,"Takahiro (Story), Kanno, Touko (Art)",True
Yokohama Kaidashi Kikou,"Sci-Fi,Slice of Life",2169,3286,7.37,2,29 min. per ep.,OVA ,May 1998 , Dec 1998,41713,8.68,54.0,205.0,72718.0,142,"Apr  25, 1994 to Feb  25, 2006",['Seinen'],Afternoon,"Ashinano, Hitoshi (Story & Art)",True
Rikei ga Koi ni Ochita no de Shoumei shitemita.,"Comedy,Romance",2157,704,7.37,12,23 min. per ep.,TV ,Jan 2020 , Mar 2020,354366,7.29,4837.0,1673.0,11539.0,Unknown,"Mar  16, 2016 to ?",[],Comic Meteor,"Yamamoto, Alfred (Story & Art)",True
Kamichu!,"Comedy,Drama,Slice of Life,Supernatural",2144,2472,7.37,12,26 min. per ep.,TV ,Jun 2005 , Sep 2005,64345,7.19,6018.0,6908.0,2675.0,19,Jun  2005 to Jan  2007,['Seinen'],Dengeki Daioh,"Kurata, Hideyuki (Story), Naruko, Hanaharu (Story & Art), Uon, Taraku (Art), Besame Mucho (Story)",True
Doraemon,"Adventure,Comedy,Fantasy",2137,4248,7.37,26,25 min. per ep.,TV ,Apr 1973 , Sep 1973,21156,8.44,182.0,1325.0,14291.0,821,Dec  1969 to  1996,"['Kids', 'Shounen']",,"Fujiko, Fujio F. (Story & Art)",True
Isekai Shokudou,"Fantasy,Gourmet,Slice of Life",2127,940,7.38,12,23 min. per ep.,TV ,Jul 2017 , Sep 2017,257939,7.61,2145.0,7713.0,2344.0,Unknown,"Feb  28, 2015 to ?",[],,"Enami, Katsumi (Art), Inuzuka, Junpei (Story)",True
Hori-san to Miyamura-kun,"Comedy,Romance",2125,1727,7.38,6,23 min. per ep.,OVA ,Sep 2012 , May 2021,123639,7.99,753.0,1299.0,14506.0,149,"Feb  2007 to Dec  22, 2011",[],,HERO (Story & Art),True
Hakuouki,"Action,Drama,Supernatural",2122,1216,7.38,12,23 min. per ep.,TV ,Apr 2010 , Jun 2010,170087,7.19,5989.0,11760.0,1344.0,23,"Oct  15, 2009 to Jul  1, 2013",['Shoujo'],Comic B's-LOG Kyun!,"Ninomiya, Sachi (Art)",True
Araburu Kisetsu no Otome-domo yo.,"Comedy,Drama,Romance",2113,683,7.38,12,24 min. per ep.,TV ,Jul 2019 , Sep 2019,342484,7.37,4006.0,1732.0,11103.0,34,"Dec  9, 2016 to Sep  9, 2019",['Shounen'],Bessatsu Shounen Magazine,"Emoto, Nao (Art), Okada, Mari (Story)",True
BNA,"Action,Fantasy",2134,614,7.37,12,22 min. per ep.,TV ,Apr 2020 , Jun 2020,371274,7.05,7990.0,11272.0,1427.0,6,"May  29, 2020 to Sep  9, 2022",['Seinen'],Tonari no Young Jump,"Nakashima, Kazuki (Story), Asano (Art)",True
Shigurui,"Action,Drama",2103,1605,7.38,12,23 min. per ep.,TV ,Jul 2007 , Oct 2007,125520,8.08,608.0,615.0,27972.0,84,"Jun  19, 2003 to Jul  17, 2010",['Seinen'],Champion RED,"Yamaguchi, Takayuki (Art), Nanjou, Norio (Story)",True
Toaru Majutsu no Index,"Action,Sci-Fi",2107,198,7.38,24,23 min. per ep.,TV ,Oct 2008 , Mar 2009,820400,8.42,197.0,569.0,29823.0,133,"Apr  10, 2004 to Oct  10, 2010",[],,"Kamachi, Kazuma (Story), Haimura, Kiyotaka (Art)",True
Scrapped Princess,"Adventure,Comedy,Drama,Fantasy,Sci-Fi",2080,1875,7.39,24,23 min. per ep.,TV ,Apr 2003 , Oct 2003,96708,7.53,2672.0,16180.0,837.0,70,"Mar  18, 1999 to Oct  18, 2003",[],,"Mogudan (Art), Sakaki, Ichirou (Story)",True
Sakura Quest,"Comedy,Slice of Life",2079,1362,7.39,25,23 min. per ep.,TV ,Apr 2017 , Sep 2017,150958,7.41,3668.0,6201.0,3030.0,Unknown,"May  12, 2017 to Oct  11, 2018",[],,"Kohinata, Iroha (Art)",True
Sakigake!! Otokojuku,"Action,Comedy",2078,5154,7.39,34,24 min. per ep.,TV ,Feb 1988 , Nov 1988,14827,7.27,5101.0,5362.0,3563.0,314,"Apr  30, 1985 to Aug  6, 1991",['Shounen'],Shounen Jump (Weekly),"Miyashita, Akira (Story & Art)",True
Ryuu no Haisha,"Adventure,Fantasy",2075,3033,7.39,2,46 min. per ep.,TV Special ,Feb 2017 , Feb 2017,42708,7.04,8180.0,15378.0,911.0,6,"Sep  15, 2017 to Dec  15, 2017",['Josei'],Comic Gene,"Maijou, Outarou (Story), Youko (Art)",True
Tamako Market,"Comedy,Slice of Life",2085,491,7.39,12,23 min. per ep.,TV ,Jan 2013 , Mar 2013,430060,7.64,1980.0,11472.0,1392.0,11,"Apr  8, 2013",[],,"Horiguchi, Yukiko (Art), Ichinose, Mutsuki (Story)",True
Saiyuuki Reload,"Action,Adventure,Comedy,Drama,Supernatural",2076,3341,7.39,25,23 min. per ep.,TV ,Oct 2003 , Mar 2004,36033,8.21,411.0,2382.0,8233.0,66,"Mar  28, 2002 to Jun  27, 2009",['Josei'],Comic ZERO-SUM,"Minekura, Kazuya (Story & Art)",True
Mikakunin de Shinkoukei,"Comedy,Romance,Slice of Life",2069,515,7.39,12,23 min. per ep.,TV ,Jan 2014 , Mar 2014,398099,7.58,2366.0,2242.0,8705.0,Unknown,"Apr  22, 2009 to ?",[],Manga 4-koma Palette,"Arai, Cherry (Story & Art)",True
JoJo no Kimyou na Bouken,"Adventure,Drama,Fantasy,Horror,Supernatural",2062,1684,7.39,6,35 min. per ep.,OVA ,Nov 1993 , Nov 1994,132558,7.66,1856.0,4101.0,4815.0,14,"Nov  4, 1993",['Shounen'],,"Yamaguchi, Hiroshi (Story), Araki, Hirohiko (Art), Sekijima, Mayori (Story)",True
Inu x Boku SS,"Comedy,Romance,Supernatural",2045,385,7.4,12,24 min. per ep.,TV ,Jan 2012 , Mar 2012,507052,7.86,1091.0,470.0,35364.0,58,"Apr  22, 2009 to Feb  22, 2014",['Shounen'],Gangan Joker,"Fujiwara, Cocoa (Story & Art)",True
Gunslinger Girl,"Action,Drama,Sci-Fi",2041,1087,7.4,13,24 min. per ep.,TV ,Oct 2003 , Feb 2004,192023,8.08,603.0,706.0,24734.0,100,"May  21, 2002 to Sep  27, 2012",[],Dengeki Daioh,"Aida, Yuu (Story & Art)",True
Gangsta.,"Action,Drama",2039,348,7.4,12,23 min. per ep.,TV ,Jul 2015 , Sep 2015,585621,8.06,632.0,229.0,65888.0,Unknown,"Jan  21, 2011 to ?",['Seinen'],Comic@Bunch,Kohske (Story & Art),True
Comic Girls,"Comedy,Slice of Life",2054,1401,7.39,12,23 min. per ep.,TV ,Apr 2018 , Jun 2018,144692,7.45,3243.0,5137.0,3738.0,Unknown,"Mar  19, 2014 to ?",[],Manga Time Kirara MAX,"Hanzawa, Kaori (Story & Art)",True
Aldnoah.Zero,"Action,Sci-Fi",2028,373,7.4,12,23 min. per ep.,TV ,Jul 2014 , Sep 2014,516149,6.95,9434.0,5327.0,3589.0,12,"Aug  11, 2014 to Jul  13, 2015",[],,Pinakes (Art),True
Sunabouzu,"Action,Adventure,Comedy,Sci-Fi,Ecchi",2019,1443,7.4,24,24 min. per ep.,TV ,Oct 2004 , Mar 2005,141203,7.54,2656.0,3193.0,6242.0,139,"Jan  11, 1997 to Oct  12, 2020",[],Comic Beam,"Usune, Masatoshi (Story & Art)",True
Slayers Evolution-R,"Adventure,Comedy,Fantasy",2018,3437,7.4,13,24 min. per ep.,TV ,Jan 2009 , Apr 2009,33171,7.2,5888.0,15527.0,897.0,5,Jun  2009,[],Dragon Age,"Kanzaka, Hajime (Story), Hyouju, Issei (Art)",True
Senryuu Shoujo,"Comedy,Slice of Life",2016,1168,7.4,12,12 min. per ep.,TV ,Apr 2019 , Jun 2019,187733,8.02,717.0,557.0,30637.0,185,"Oct  19, 2016 to Apr  22, 2020",['Shounen'],Shounen Magazine (Weekly),"Igarashi, Masakuni (Story & Art)",True
"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru","Action,Drama,Fantasy,Mystery,Romance",2015,502,7.4,12,23 min. per ep.,TV ,Oct 2021 , Dec 2021,542868,7.37,4016.0,3388.0,5888.0,Unknown,"Feb  1, 2019 to ?",[],,"Reia (Art), Tsukiyo, Rui (Story)",True
Psycho-Pass 2,"Action,Sci-Fi,Suspense",2013,285,7.4,11,23 min. per ep.,TV ,Oct 2014 , Dec 2014,659554,7.37,4037.0,5591.0,3413.0,27,"Nov  5, 2014 to Feb  3, 2017",['Shounen'],Comic Garden,"Hashino, Saru (Art)",True
Oda Nobuna no Yabou,"Comedy,Romance",2011,717,7.4,12,24 min. per ep.,TV ,Jul 2012 , Sep 2012,298288,7.97,812.0,4976.0,3879.0,144,"Aug  31, 2009 to Jun  20, 2019",[],,"Kasuga, Mikage (Story), Miyama-Zero (Art)",True
X,"Action,Drama,Fantasy,Romance",2005,2066,7.41,24,24 min. per ep.,TV ,Oct 2001 , Mar 2002,84048,8.1,572.0,705.0,24794.0,158,"Mar  24, 1992 to Mar  24, 2003",['Shoujo'],Asuka,CLAMP (Story & Art),True
Wu Dong Qian Kun,"Action,Adventure,Fantasy",2004,7047,7.41,12,25 min. per ep.,ONA ,Jan 2019 , Apr 2019,8110,7.25,5344.0,5074.0,3788.0,Unknown,Oct  2013 to ?,[],,"Li, Hu (Story), Lu Guang (Art)",True
Houkago Teibou Nisshi,"Comedy,Slice of Life,Sports",1982,2548,7.41,12,23 min. per ep.,TV ,Apr 2020 , Sep 2020,65384,7.47,3142.0,8434.0,2098.0,Unknown,"Feb  21, 2017 to ?",['Seinen'],Young Champion Retsu,"Kosaka, Yasuyuki (Story & Art)",True
Dragon Ball Super,"Action,Adventure,Comedy,Fantasy",1977,219,7.41,131,23 min. per ep.,TV ,Jul 2015 , Mar 2018,837352,7.28,4922.0,227.0,66001.0,Unknown,"Jun  20, 2015 to ?",['Shounen'],V-Jump,"Toriyama, Akira (Story), Toyotarou (Art)",True
Chobits,"Comedy,Drama,Romance,Sci-Fi,Ecchi",1973,404,7.41,26,24 min. per ep.,TV ,Apr 2002 , Sep 2002,487139,7.79,1328.0,223.0,67231.0,88,"Sep  25, 2000 to Oct  28, 2002",['Seinen'],Young Magazine (Weekly),CLAMP (Story & Art),True
Akazukin Chacha,"Adventure,Comedy,Fantasy,Romance",1970,4879,7.41,74,24 min. per ep.,TV ,Jan 1994 , Jun 1995,16490,7.83,1204.0,12905.0,1179.0,94,1991 to  2000,['Shoujo'],Ribon Magazine,"Ayahana, Min (Story & Art)",True
Hakkenden: Touhou Hakken Ibun,"Action,Fantasy,Supernatural",1981,1650,7.41,13,24 min. per ep.,TV ,Jan 2013 , Mar 2013,115621,7.9,980.0,4560.0,4272.0,Unknown,"Jun  20, 2005 to ?",['Shoujo'],Emerald,"Abe, Miyuki (Story & Art)",True
Hal,"Drama,Romance,Sci-Fi",1961,1392,7.42,1,1 hr.,Movie ,Jun 2013 , Jun 2013,145549,7.28,4945.0,3122.0,6353.0,5,"Mar  13, 2013 to Jun  13, 2013",['Shoujo'],Bessatsu Margaret,"Ayase, Umi (Art)",True
Kemono Jihen,"Action,Mystery,Supernatural",1966,630,7.42,12,23 min. per ep.,TV ,Jan 2021 , Mar 2021,379464,7.66,1921.0,600.0,28809.0,Unknown,"Dec  2, 2016 to ?",['Shounen'],Jump SQ.,"Aimoto, Shou (Story & Art)",True
